Setting,gamma,variable,value
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: PC
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.9,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Sm
Reward: Hm",0.95,proposed - oracle,0.0
"Transition: Hm
Reward: PC",0.9,proposed - random,0.5533089905217468
"Transition: Hm
Reward: PC",0.9,proposed - random,0.6643254572476867
"Transition: Hm
Reward: PC",0.9,proposed - random,0.9047287653458487
"Transition: Hm
Reward: PC",0.9,proposed - random,0.8974202198059444
"Transition: Hm
Reward: PC",0.9,proposed - random,0.8081354054279266
"Transition: Hm
Reward: PC",0.9,proposed - random,1.1435556730597871
"Transition: Hm
Reward: PC",0.9,proposed - random,0.99837462413055
"Transition: Hm
Reward: PC",0.9,proposed - random,0.9606624619085304
"Transition: Hm
Reward: PC",0.9,proposed - random,1.3462979139382631
"Transition: Hm
Reward: PC",0.9,proposed - random,1.1205607758405616
"Transition: Hm
Reward: PC",0.9,proposed - random,1.0198495191820842
"Transition: Hm
Reward: PC",0.9,proposed - random,1.0015115372877617
"Transition: Hm
Reward: PC",0.9,proposed - random,0.9326175966379788
"Transition: Hm
Reward: PC",0.9,proposed - random,1.1167960560026937
"Transition: Hm
Reward: PC",0.9,proposed - random,1.0710324387586478
"Transition: Hm
Reward: PC",0.9,proposed - random,1.0297415155848948
"Transition: Hm
Reward: PC",0.9,proposed - random,1.3294069613677384
"Transition: Hm
Reward: PC",0.9,proposed - random,1.2916318545864556
"Transition: Hm
Reward: PC",0.9,proposed - random,1.3380094224794326
"Transition: Hm
Reward: PC",0.9,proposed - random,1.4946904416259112
"Transition: Hm
Reward: PC",0.9,proposed - random,1.6903056917732797
"Transition: Hm
Reward: PC",0.9,proposed - random,1.4408929511049475
"Transition: Hm
Reward: PC",0.9,proposed - random,1.1435443676654198
"Transition: Hm
Reward: PC",0.9,proposed - random,1.1418655762302707
"Transition: Hm
Reward: PC",0.9,proposed - random,1.2217690436319015
"Transition: Hm
Reward: PC",0.9,proposed - random,1.0492329945330463
"Transition: Hm
Reward: PC",0.9,proposed - random,1.041734283206198
"Transition: Hm
Reward: PC",0.9,proposed - random,1.2696464787402455
"Transition: Hm
Reward: PC",0.9,proposed - random,1.4655927951361531
"Transition: Hm
Reward: PC",0.9,proposed - random,1.2664166326123256
"Transition: Hm
Reward: PC",0.9,proposed - random,1.4078118837643652
